gen 31 00:11:13|5[info]31/01/2015 00:11:12 - [UTENTE = ][REMOTE IP = 157.55.39.92][act = Search][gm = 40][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
gen 31 23:54:12|5[info]31/01/2015 23:54:12 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:54:15|5[info]31/01/2015 23:54:15 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:54:19|5[info]31/01/2015 23:54:19 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = Search][gm = 40][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:54:23|5[info]31/01/2015 23:54:23 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:54:25|5[info]31/01/2015 23:54:25 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:54:27|5[info]31/01/2015 23:54:27 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = ProductInfo][id_giacenza = 41][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:54:55|5[info]31/01/2015 23:54:55 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = Orders][user_id = 7218][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:54:58|5[info]31/01/2015 23:54:58 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:55:02|5[info]31/01/2015 23:55:02 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:55:08|5[info]31/01/2015 23:55:08 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:55:10|5[info]31/01/2015 23:55:10 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:55:14|5[info]31/01/2015 23:55:14 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:55:17|5[info]31/01/2015 23:55:17 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:55:26|5[info]31/01/2015 23:55:26 - [UTENTE = ][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:55:29|5[info]31/01/2015 23:55:29 - [UTENTE = ][REMOTE IP = 79.21.229.130][act = Login][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:55:31|5[info]31/01/2015 23:55:31 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = Search][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:55:36|5[info]31/01/2015 23:55:36 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:55:41|5[info]31/01/2015 23:55:41 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = ShoppingCart][id_contenuto = Array][id_giacenza = Array][quantita = Array][note_796 = Inserisci una nota sul prodotto][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:55:46|5[info]31/01/2015 23:55:46 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = Search][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:55:50|5[info]31/01/2015 23:55:50 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:55:57|5[info]31/01/2015 23:55:57 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:55:59|5[info]31/01/2015 23:55:59 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:56:03|5[info]31/01/2015 23:56:03 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = Search][gm = 40][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:56:04|5[info]31/01/2015 23:56:04 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = Search][gm = 34][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:56:05|5[info]31/01/2015 23:56:05 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:56:07|5[info]31/01/2015 23:56:07 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:56:09|5[info]31/01/2015 23:56:09 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:56:12|5[info]31/01/2015 23:56:12 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = Search][gm = 10][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:56:51|5[info]31/01/2015 23:56:51 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = Search][gm = 10][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:56:53|5[info]31/01/2015 23:56:53 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:56:56|5[info]31/01/2015 23:56:56 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:56:58|5[info]31/01/2015 23:56:58 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:57:01|5[info]31/01/2015 23:57:01 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:57:02|5[info]31/01/2015 23:57:02 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = Orders][user_id = 7218][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:57:05|5[info]31/01/2015 23:57:05 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = MyAccount][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:57:10|5[info]31/01/2015 23:57:10 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:57:11|5[info]31/01/2015 23:57:11 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = CheckoutShopping][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:57:14|5[info]31/01/2015 23:57:14 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:57:15|5[info]31/01/2015 23:57:15 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = Search][gm = 10][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:57:22|5[info]31/01/2015 23:57:22 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:57:24|5[info]31/01/2015 23:57:24 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:57:28|5[info]31/01/2015 23:57:28 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:57:30|5[info]31/01/2015 23:57:30 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = Search][gm = 10][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:57:32|5[info]31/01/2015 23:57:32 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = Search][reset = 1][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:57:35|5[info]31/01/2015 23:57:35 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:57:37|5[info]31/01/2015 23:57:37 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:57:40|5[info]31/01/2015 23:57:40 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = MyAccount][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:57:42|5[info]31/01/2015 23:57:42 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = Orders][user_id = 7218][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:57:44|5[info]31/01/2015 23:57:44 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = Contatti][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:57:46|5[info]31/01/2015 23:57:46 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:57:50|5[info]31/01/2015 23:57:50 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = Contatti][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:57:52|5[info]31/01/2015 23:57:52 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:57:57|5[info]31/01/2015 23:57:57 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:57:59|5[info]31/01/2015 23:57:59 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:58:03|5[info]31/01/2015 23:58:03 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:58:05|5[info]31/01/2015 23:58:05 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = CheckoutShopping][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:58:08|5[info]31/01/2015 23:58:08 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:58:22|5[info]31/01/2015 23:58:22 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = CheckoutPayment][params = Y29uZmlybT0wJmlkX29yZGluZT0zNDc=][stream = 3e60c648r5fc0ucqjfaci81lq1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:58:24|5[info]31/01/2015 23:58:24 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 23:59:08|5[info]31/01/2015 23:59:08 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = Search][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
